"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"617",622491,"Castillo, Luis","617","100.0","0.209","0.082","0.278","0.291","0.271","0.294","0.218","28","134","87.4","2.7","2209","93.2","92.16","99","297","320","-1.0","5.56","114","152","119","146","290","319","294"
"576",664285,"Valdez, Framber","576","100.0","0.246","0.127","0.304","0.373","0.337","0.320","0.228","31","126","89.9","-6.6","2298","86.8","86.05","57","228","348","-0.8","5.92","109","152","115","148","293","321","288"
"561",543294,"Hendricks, Kyle","561","100.0","0.279","0.129","0.311","0.407","0.317","0.309","0.265","39","140","83.3","12.9","1995","83.4","82.79","43","269","292","-0.6","5.77","112","158","114","152","298","323","297"
"539",663776,"Sandoval, Patrick","539","100.0","0.162","0.077","0.230","0.239","0.238","0.250","0.179","19","117","82.4","5.4","2086","87.6","87.26","90","257","282","-0.3","5.98","109","156","117","148","304","325","292"
"523",554430,"Wheeler, Zack","523","100.0","0.258","0.117","0.333","0.375","0.287","0.265","0.240","33","128","84.0","2.2","2354","93.3","94.89","66","271","252","1.6","7.18","110","152","113","149","293","324","292"
"518",518876,"Kelly, Merrill","518","100.0","0.243","0.149","0.278","0.392","0.285","0.302","0.266","36","148","89.5","12.0","2254","89.1","88.96","54","278","240","-0.1","6.25","110","155","119","152","294","320","293"
"518",543475,"Lyles, Jordan","518","100.0","0.239","0.283","0.220","0.522","0.344","0.362","0.279","27","113","89.5","23.5","2380","88.3","89.04","53","261","257","0.7","6.75","114","158","126","148","300","323","290"
"517",621121,"McCullers Jr., Lance","517","100.0","0.231","0.128","0.351","0.359","0.300","0.236","0.177","27","117","86.6","8.1","2454","88.3","87.65","69","218","299","-0.7","5.94","111","154","117","151","289","319","289"
"514",543037,"Cole, Gerrit","514","100.0","0.236","0.118","0.371","0.355","0.287","0.291","0.214","26","110","90.4","14.6","2347","92.9","93.12","81","237","277","0.2","6.52","111","155","116","148","290","326","293"
"510",458681,"Lynn, Lance","510","100.0","0.228","0.096","0.296","0.325","0.271","0.265","0.215","26","114","84.5","12.4","2377","91.2","91.50","62","242","268","0.3","6.37","110","154","110","150","300","320","296"
"507",641816,"Mahle, Tyler","507","100.0","0.243","0.214","0.286","0.456","0.353","0.338","0.239","25","103","87.3","8.8","2248","90.9","91.54","71","215","292","0.6","6.59","113","153","116","147","289","319","288"
"500",489119,"Miley, Wade","500","100.0","0.287","0.148","0.320","0.434","0.346","0.332","0.261","35","122","85.1","10.6","2167","84.6","84.49","47","228","272","-0.1","6.06","110","151","115","145","291","320","286"
"498",621244,"Berríos, José","498","100.0","0.184","0.140","0.207","0.325","0.256","0.299","0.224","21","114","88.0","11.6","2063","89.0","89.07","54","243","255","0.1","6.36","109","156","113","149","296","325","290"
"495",593423,"Montas, Frankie","495","100.0","0.204","0.106","0.292","0.310","0.262","0.278","0.206","23","113","88.2","7.7","2053","92.2","91.80","95","241","254","-0.4","5.92","113","150","118","151","299","327","301"
"494",592662,"Ray, Robbie","494","100.0","0.175","0.202","0.219","0.377","0.263","0.260","0.193","20","114","89.7","21.6","2214","93.0","93.15","80","257","237","0.1","6.38","108","154","125","147","294","315","288"
"490",592351,"Gray, Jon","490","100.0","0.216","0.180","0.260","0.396","0.299","0.289","0.224","24","111","87.6","10.7","2229","90.7","91.14","68","232","258","0.4","6.46","113","151","119","150","292","323","304"
"490",605540,"Woodruff, Brandon","490","100.0","0.250","0.071","0.342","0.321","0.277","0.302","0.259","28","112","82.3","9.0","2338","91.5","91.83","67","264","226","0.3","6.38","109","152","115","148","299","324","297"
"487",543135,"Eovaldi, Nathan","487","100.0","0.240","0.174","0.317","0.413","0.295","0.269","0.224","29","121","86.9","17.4","2035","90.3","91.26","69","261","226","1.0","6.84","112","157","118","151","294","331","298"
"486",608337,"Giolito, Lucas","486","100.0","0.248","0.103","0.333","0.350","0.283","0.262","0.221","29","117","86.8","18.7","1988","88.5","89.33","79","243","243","0.8","6.68","111","155","114","149","303","320","297"
"485",608331,"Fried, Max","485","100.0","0.272","0.149","0.346","0.421","0.330","0.324","0.256","31","114","90.3","6.2","2376","86.3","86.40","52","215","270","0.1","6.29","104","151","122","146","307","324","288"
"483",669203,"Burnes, Corbin","483","100.0","0.233","0.075","0.321","0.308","0.255","0.231","0.202","28","120","83.8","7.4","2598","91.0","91.45","72","232","251","0.4","6.38","110","151","118","147","297","324","293"
"483",450203,"Morton, Charlie","483","100.0","0.210","0.152","0.279","0.362","0.291","0.290","0.204","22","105","86.9","6.5","2552","89.2","89.07","60","215","268","-0.1","6.30","110","153","130","142","301","321","294"
"481",608566,"Márquez, Germán","481","100.0","0.237","0.153","0.324","0.390","0.296","0.289","0.247","28","118","89.6","7.2","2298","90.3","88.96","65","224","257","-1.3","5.31","112","153","116","148","297","323","303"
"478",621111,"Buehler, Walker","478","100.0","0.177","0.053","0.260","0.230","0.213","0.222","0.179","20","113","87.2","9.3","2460","90.9","91.30","58","215","263","0.4","6.37","112","157","115","152","299","322","298"
"478",640455,"Manaea, Sean","478","100.0","0.211","0.175","0.269","0.386","0.277","0.293","0.224","24","114","87.3","5.3","1787","89.2","90.57","78","238","240","1.4","7.20","112","151","118","150","295","327","299"
"477",656302,"Cease, Dylan","477","100.0","0.255","0.179","0.338","0.434","0.329","0.311","0.232","27","106","88.3","15.4","2476","88.6","88.40","73","227","250","-0.2","6.07","110","155","111","149","301","320","297"
"475",592791,"Taillon, Jameson","475","100.0","0.182","0.118","0.214","0.300","0.246","0.269","0.202","20","110","86.4","25.3","2407","89.2","89.66","56","233","242","0.5","6.58","110","156","119","148","293","324","290"
"473",579328,"Kikuchi, Yusei","473","100.0","0.302","0.284","0.389","0.586","0.391","0.341","0.258","35","116","92.3","8.8","2052","90.1","91.03","69","250","223","0.9","6.70","109","154","115","147","297","321","288"
"470",605135,"Bassitt, Chris","470","100.0","0.246","0.186","0.280","0.432","0.309","0.330","0.258","29","118","86.5","12.0","2138","87.9","87.94","52","229","241","0.0","6.30","112","149","119","152","304","330","301"
"469",571578,"Corbin, Patrick","469","100.0","0.333","0.246","0.330","0.579","0.406","0.399","0.324","38","114","87.0","13.1","2111","87.7","88.40","43","216","253","0.7","6.66","108","150","117","148","301","323","289"
"468",656756,"Montgomery, Jordan","468","100.0","0.206","0.098","0.261","0.304","0.264","0.305","0.238","21","102","88.6","12.9","2118","86.5","86.73","68","244","224","0.2","6.52","110","157","119","148","296","326","289"
"467",457918,"Happ, J.A.","467","100.0","0.366","0.244","0.400","0.610","0.426","0.395","0.322","45","123","88.9","10.7","2072","88.9","88.60","45","229","238","-0.3","6.04","103","152","113","148","299","330","294"
"466",425794,"Wainwright, Adam","466","100.0","0.228","0.163","0.261","0.390","0.287","0.339","0.278","28","123","89.3","15.1","2429","81.9","82.32","42","210","256","0.4","6.45","115","154","114","148","300","325","298"
"465",663978,"Paddack, Chris","465","100.0","0.306","0.171","0.341","0.477","0.342","0.374","0.326","34","111","90.4","11.3","2107","89.8","90.37","47","243","222","0.6","6.75","114","152","130","147","298","323","307"
"464",605397,"Musgrove, Joe","464","100.0","0.266","0.101","0.338","0.367","0.301","0.301","0.258","29","109","85.1","8.6","2668","86.7","85.94","56","223","241","-0.8","5.89","114","151","128","143","296","319","311"
"463",669302,"Gilbert, Logan","463","100.0","0.214","0.122","0.306","0.337","0.273","0.284","0.221","21","98","90.0","16.8","2153","90.1","92.01","73","240","223","1.9","7.37","112","154","115","149","295","322","292"
"463",605200,"Davies, Zach","463","100.0","0.307","0.208","0.365","0.515","0.386","0.317","0.240","31","101","88.5","12.9","1957","83.8","83.67","41","189","274","-0.1","6.18","108","157","116","151","292","322","296"
"462",640444,"Crowe, Wil","462","100.0","0.223","0.213","0.266","0.436","0.325","0.316","0.223","21","94","88.3","13.6","2322","87.9","88.38","62","206","256","0.5","6.47","111","153","120","149","301","321","290"
"459",642232,"Yarbrough, Ryan","459","100.0","0.245","0.179","0.269","0.425","0.302","0.313","0.263","26","106","84.2","18.6","2039","79.5","80.02","52","220","239","0.5","6.72","105","154","116","149","302","320","290"
"459",628711,"Urías, Julio","459","100.0","0.221","0.097","0.256","0.319","0.263","0.279","0.231","25","113","83.6","12.4","2493","88.4","87.58","45","220","239","-0.8","5.66","108","155","115","151","303","316","291"
"457",628317,"Maeda, Kenta","457","100.0","0.176","0.118","0.250","0.294","0.230","0.224","0.183","18","102","84.5","14.8","2097","85.4","84.90","76","239","218","-0.5","5.89","105","159","117","150","296","327","294"
"453",615698,"Quantrill, Cal","453","100.0","0.221","0.173","0.224","0.394","0.298","0.338","0.276","23","104","86.4","10.0","2037","90.9","91.58","36","194","259","0.7","6.51","111","156","118","150","292","318","293"
"453",592332,"Gausman, Kevin","453","100.0","0.258","0.194","0.351","0.452","0.350","0.329","0.238","24","93","86.5","16.7","1895","88.7","89.09","55","219","234","0.4","6.52","109","155","114","149","299","316","294"
"452",607074,"Rodón, Carlos","452","100.0","0.255","0.167","0.344","0.422","0.299","0.258","0.210","26","102","88.4","16.5","2296","91.7","91.37","74","236","216","-0.3","6.00","109","151","111","148","299","316","298"
"452",506433,"Darvish, Yu","452","100.0","0.272","0.350","0.275","0.621","0.383","0.304","0.214","28","103","87.9","15.7","2564","86.9","86.63","65","230","222","-0.3","6.16","115","152","137","144","299","321","306"
"451",543243,"Gray, Sonny","451","100.0","0.301","0.155","0.406","0.456","0.358","0.297","0.236","31","103","85.2","5.6","2365","87.3","87.69","52","200","251","0.4","6.50","114","153","116","148","291","319","294"
"450",621219,"Mills, Alec","450","100.0","0.243","0.126","0.278","0.369","0.292","0.302","0.249","25","103","84.5","3.4","2109","83.1","82.62","37","209","241","-0.5","6.00","110","157","117","152","292","323","302"
"448",543606,"Odorizzi, Jake","448","100.0","0.265","0.224","0.282","0.490","0.351","0.349","0.266","26","98","89.8","13.7","1800","88.0","87.73","35","204","244","-0.3","6.09","114","156","118","151","289","320","291"
"446",669373,"Skubal, Tarik","446","100.0","0.268","0.304","0.263","0.571","0.358","0.402","0.315","30","112","89.4","10.4","1947","89.0","88.75","48","229","217","-0.3","6.17","109","153","118","149","300","326","298"
"444",622072,"Wood, Alex","444","100.0","0.222","0.139","0.288","0.361","0.296","0.311","0.234","24","108","90.5","9.6","2013","87.8","87.70","57","205","239","-0.1","6.25","110","154","114","149","298","318","292"
"443",572971,"Keuchel, Dallas","443","100.0","0.266","0.312","0.244","0.578","0.377","0.397","0.308","29","109","92.4","9.3","2033","84.0","83.81","45","206","237","-0.2","5.99","111","153","114","149","296","307","290"
"442",656731,"Megill, Tylor","442","100.0","0.208","0.083","0.269","0.292","0.251","0.235","0.186","20","96","86.3","14.9","1973","90.1","91.69","54","230","212","1.6","7.16","113","157","116","148","303","330","295"
"440",608344,"Irvin, Cole","440","100.0","0.227","0.055","0.273","0.282","0.254","0.311","0.257","25","110","88.4","18.1","1866","87.8","87.72","46","229","211","-0.1","6.22","109","150","119","149","305","329","300"
"439",503449,"Peralta, Wily","439","100.0","0.212","0.192","0.205","0.404","0.305","0.341","0.260","21","99","89.0","6.2","1757","88.1","87.35","33","193","246","-0.7","5.70","112","161","121","150","301","323","299"
"432",663460,"Bubic, Kris","432","100.0","0.260","0.229","0.274","0.490","0.355","0.349","0.260","25","96","88.5","6.5","2067","84.6","85.03","47","196","236","0.4","6.49","105","154","116","143","301","326","310"
"432",650496,"Mejía, J.C.","432","100.0","0.297","0.330","0.306","0.626","0.428","0.381","0.276","27","91","91.6","9.7","2188","88.1","87.73","41","203","229","-0.4","6.04","114","154","119","150","291","322","298"
"429",501985,"Minor, Mike","429","100.0","0.234","0.196","0.273","0.430","0.310","0.301","0.224","25","107","87.6","15.8","2530","87.2","86.45","62","218","211","-0.7","5.59","106","156","113","143","301","323","297"
"428",425844,"Greinke, Zack","428","100.0","0.248","0.286","0.233","0.533","0.351","0.308","0.234","26","105","86.7","1.8","2047","84.6","84.06","45","184","244","-0.5","5.86","113","156","115","152","289","323","292"
"427",623167,"Flexen, Chris","427","100.0","0.246","0.123","0.274","0.368","0.279","0.271","0.237","28","114","87.6","15.5","2134","87.9","87.37","27","196","231","-0.5","5.92","111","156","115","149","292","316","293"
"425",663465,"Allard, Kolby","425","100.0","0.291","0.252","0.299","0.544","0.369","0.372","0.276","30","103","88.5","11.2","1962","87.0","86.63","31","199","226","-0.4","6.01","110","151","123","143","304","325","291"
"423",592767,"Smyly, Drew","423","100.0","0.292","0.167","0.368","0.458","0.350","0.321","0.255","28","96","85.8","15.3","2001","85.2","84.40","57","212","211","-0.8","5.70","105","152","121","145","308","321","287"
"423",543101,"DeSclafani, Anthony","423","100.0","0.239","0.119","0.291","0.358","0.280","0.339","0.274","26","109","88.9","12.7","2114","90.8","91.41","45","208","215","0.6","6.57","111","158","113","149","298","320","298"
"423",664062,"Gonsolin, Tony","423","100.0","0.193","0.157","0.232","0.349","0.303","0.314","0.209","16","83","86.4","16.6","2208","88.1","87.77","49","182","241","-0.3","5.97","110","158","116","153","295","317","296"
"422",502179,"Espino, Paolo","422","100.0","0.263","0.232","0.276","0.495","0.332","0.308","0.250","26","99","89.2","20.4","2475","82.9","83.15","39","184","238","0.2","6.54","111","156","122","145","295","320","294"
"418",547943,"Ryu, Hyun Jin","418","100.0","0.265","0.127","0.313","0.392","0.301","0.326","0.271","27","102","89.4","9.1","1948","85.7","86.13","45","203","215","0.4","6.45","107","153","117","147","292","311","295"
"418",605400,"Nola, Aaron","418","100.0","0.204","0.204","0.235","0.408","0.265","0.249","0.197","20","98","88.0","14.5","2198","87.4","88.15","61","205","213","0.8","6.86","111","149","115","147","295","326","290"
"418",607536,"Freeland, Kyle","418","100.0","0.250","0.134","0.289","0.384","0.291","0.306","0.258","28","112","89.6","14.6","2212","87.3","87.95","32","194","224","0.6","6.48","109","153","121","145","296","324","301"
"415",607200,"Fedde, Erick","415","100.0","0.333","0.194","0.380","0.527","0.394","0.352","0.284","31","93","90.0","3.0","1971","89.5","90.33","28","175","239","0.8","6.71","110","151","117","146","291","318","295"
"413",456501,"Cueto, Johnny","413","100.0","0.255","0.224","0.313","0.480","0.329","0.342","0.281","25","98","85.6","9.5","2012","88.0","87.14","47","209","204","-0.9","5.75","110","159","116","150","299","322","298"
"412",664141,"Brubaker, JT","412","100.0","0.247","0.278","0.258","0.526","0.350","0.346","0.252","24","97","90.2","11.8","2442","89.3","88.87","58","189","223","-0.4","5.91","114","152","117","149","302","321","293"
"409",547942,"Kim, Kwang Hyun","409","100.0","0.186","0.134","0.184","0.320","0.246","0.311","0.231","18","97","89.1","11.2","1999","84.1","85.16","47","185","224","1.1","6.74","109","155","119","148","300","324","296"
"407",640470,"Alzolay, Adbert","407","100.0","0.248","0.305","0.239","0.552","0.354","0.341","0.255","26","105","86.9","8.9","2295","89.8","89.90","54","194","213","0.1","6.22","113","156","115","154","295","326","300"
"402",573186,"Stroman, Marcus","402","100.0","0.267","0.076","0.314","0.343","0.280","0.310","0.276","28","105","86.1","8.7","2278","88.8","88.45","50","203","199","-0.4","5.85","110","152","113","146","301","327","294"
"399",502043,"Gibson, Kyle","399","100.0","0.314","0.151","0.369","0.465","0.388","0.350","0.281","27","86","86.2","9.0","2194","88.0","88.66","36","162","237","0.7","6.63","113","152","123","144","291","322","291"
"397",641745,"Keller, Brad","397","100.0","0.194","0.082","0.239","0.276","0.248","0.308","0.230","19","98","87.4","4.6","2366","90.1","89.74","45","183","214","-0.4","5.80","109","161","110","147","296","323","305"
"397",502171,"Cobb, Alex","397","100.0","0.222","0.044","0.286","0.267","0.253","0.299","0.256","20","90","91.4","4.1","1923","89.7","89.03","42","172","225","-0.7","5.80","113","157","119","149","302","325","295"
"395",605347,"López, Jorge","395","100.0","0.367","0.144","0.431","0.511","0.400","0.340","0.278","33","90","90.4","7.5","2041","90.7","90.83","32","180","215","0.1","6.39","108","152","116","148","301","317","292"
"393",453281,"LeBlanc, Wade","393","100.0","0.287","0.117","0.325","0.404","0.338","0.353","0.287","27","94","85.4","14.2","1900","83.0","82.67","40","175","218","-0.3","6.10","109","153","118","147","300","325","297"
"392",571760,"Heaney, Andrew","392","100.0","0.235","0.165","0.305","0.400","0.309","0.296","0.236","20","85","87.0","14.7","2384","87.0","86.62","52","190","202","-0.4","6.14","112","155","116","147","304","326","294"
"390",593958,"Rodriguez, Eduardo","390","100.0","0.250","0.131","0.352","0.381","0.309","0.337","0.263","21","84","85.6","7.8","2071","89.3","89.14","60","190","200","-0.2","6.04","108","155","117","147","300","334","291"
"390",592836,"Walker, Taijuan","390","100.0","0.293","0.280","0.295","0.573","0.410","0.389","0.289","24","82","89.3","14.6","2035","90.8","90.12","31","180","210","-0.7","5.94","113","155","114","147","301","333","296"
"384",519043,"Moore, Matt","384","100.0","0.290","0.269","0.318","0.559","0.391","0.347","0.256","27","93","87.5","17.2","2139","88.3","88.06","46","184","200","-0.2","6.23","107","152","111","147","294","323","289"
"381",453286,"Scherzer, Max","381","100.0","0.198","0.259","0.213","0.457","0.322","0.340","0.202","16","81","90.8","20.6","2222","89.3","89.09","57","182","199","-0.2","6.22","111","154","121","146","298","324","295"
"377",601713,"Pivetta, Nick","377","100.0","0.264","0.149","0.313","0.414","0.323","0.275","0.208","23","87","88.8","15.8","2332","89.1","89.55","37","186","191","0.5","6.52","112","157","120","150","296","327","300"
"375",592826,"Velasquez, Vince","375","100.0","0.360","0.413","0.370","0.773","0.503","0.412","0.297","27","75","88.9","16.6","2227","89.3","89.66","34","180","195","0.4","6.49","110","152","113","147","293","323","291"
"374",594835,"Gonzales, Marco","374","100.0","0.321","0.370","0.317","0.691","0.447","0.377","0.273","26","81","86.1","17.4","2106","83.0","83.40","42","183","191","0.4","6.37","107","151","114","146","301","318","286"
"373",621076,"Kaprielian, James","373","100.0","0.244","0.151","0.321","0.395","0.307","0.293","0.223","21","86","86.4","18.2","1870","88.6","88.06","49","167","206","-0.5","5.93","114","150","118","151","303","329","303"
"373",666159,"Manning, Matt","373","100.0","0.263","0.105","0.288","0.368","0.308","0.330","0.258","25","95","89.3","11.9","1991","89.0","89.93","35","171","202","0.9","6.84","109","158","120","149","295","323","298"
"370",641927,"Ober, Bailey","370","100.0","0.214","0.214","0.255","0.429","0.304","0.316","0.238","18","84","88.3","16.5","2147","86.9","88.75","49","179","191","1.8","7.35","106","158","114","149","299","328","292"
"366",641771,"Kuhl, Chad","366","100.0","0.231","0.192","0.288","0.423","0.313","0.327","0.235","18","78","88.9","6.3","2230","89.9","90.76","44","171","195","0.9","6.65","112","151","117","148","302","320","289"
"366",527048,"Pérez, Martín","366","100.0","0.340","0.277","0.373","0.617","0.418","0.381","0.310","32","94","88.2","11.0","2011","88.8","88.29","35","173","193","-0.5","5.92","108","157","119","149","304","333","291"
"365",605288,"Houser, Adrian","365","100.0","0.210","0.074","0.262","0.284","0.283","0.292","0.213","17","81","82.8","-2.6","2021","90.6","91.05","25","150","215","0.4","6.51","109","149","114","147","297","321","291"
"362",645261,"Alcantara, Sandy","362","100.0","0.278","0.127","0.333","0.405","0.333","0.305","0.247","22","79","87.9","4.8","2208","95.2","94.70","41","196","166","-0.5","6.06","110","151","120","150","302","320","284"
"361",548389,"Stripling, Ross","361","100.0","0.250","0.368","0.231","0.618","0.388","0.360","0.263","19","76","89.9","18.1","2148","87.3","86.88","42","167","194","-0.4","6.02","110","158","119","150","294","319","293"
"359",657093,"Watkins, Spenser","359","100.0","0.267","0.107","0.300","0.373","0.320","0.336","0.248","20","75","87.8","19.7","2276","86.9","87.18","35","171","188","0.3","6.43","108","156","119","150","296","318","294"
"353",661269,"Gutierrez, Vladimir","353","100.0","0.282","0.224","0.290","0.506","0.373","0.305","0.242","24","85","87.0","13.4","2276","86.6","86.87","39","160","193","0.3","6.44","114","154","116","149","292","320","296"
"351",666205,"Muller, Kyle","351","100.0","0.206","0.074","0.271","0.279","0.278","0.323","0.223","14","68","89.6","14.5","2298","87.9","87.57","45","154","197","-0.3","6.18","103","151","119","144","310","322","291"
"351",448179,"Hill, Rich","351","100.0","0.271","0.200","0.299","0.471","0.363","0.323","0.221","23","85","85.6","20.1","2409","79.7","79.26","26","157","194","-0.4","6.18","103","157","114","146","303","325","297"
"348",663474,"McKenzie, Triston","348","100.0","0.222","0.272","0.218","0.494","0.329","0.331","0.266","18","81","90.3","15.6","2229","89.3","90.19","41","183","165","0.9","6.74","116","155","118","150","295","321","296"
"347",592761,"Smith, Caleb","347","100.0","0.253","0.342","0.240","0.595","0.382","0.331","0.224","20","79","88.2","24.1","2321","85.9","84.96","46","167","180","-0.9","5.68","112","153","117","149","294","318","292"
"344",663556,"McClanahan, Shane","344","100.0","0.250","0.125","0.339","0.375","0.313","0.327","0.259","20","80","91.3","7.8","2316","90.3","90.73","52","168","176","0.4","6.79","104","153","114","149","300","327","294"
"337",677960,"Weathers, Ryan","337","100.0","0.316","0.250","0.333","0.566","0.415","0.391","0.283","24","76","90.4","11.3","2099","91.5","90.70","27","141","196","-0.8","5.82","108","151","125","146","298","322","313"
"334",592346,"González, Chi Chi","334","100.0","0.310","0.241","0.324","0.552","0.388","0.425","0.332","27","87","90.1","15.6","2280","88.8","88.55","36","166","168","-0.2","5.85","110","152","120","147","300","333","301"
"333",605483,"Snell, Blake","333","100.0","0.286","0.159","0.340","0.444","0.387","0.370","0.250","18","63","82.0","7.8","2264","89.5","89.82","33","137","196","0.3","6.78","108","150","124","145","301","321","306"
"331",670912,"Oviedo, Johan","331","100.0","0.240","0.173","0.281","0.413","0.341","0.363","0.249","18","75","89.1","5.7","2250","89.4","91.21","35","145","186","1.8","7.13","115","153","115","148","297","322","296"
"330",668676,"Plesac, Zach","330","100.0","0.276","0.230","0.279","0.506","0.352","0.336","0.260","24","87","92.2","12.4","1920","88.9","89.15","40","175","155","0.2","6.24","115","157","120","151","297","320","295"
"329",669432,"Rogers, Trevor","329","100.0","0.278","0.125","0.370","0.403","0.326","0.344","0.285","20","72","90.6","14.9","2048","90.2","90.68","38","156","173","0.5","6.70","104","149","117","147","298","314","285"
"327",593334,"Germán, Domingo","327","100.0","0.173","0.160","0.239","0.333","0.247","0.258","0.193","13","75","90.1","16.4","2521","88.0","87.62","63","170","156","-0.4","6.05","110","157","120","147","293","323","291"
"327",663554,"Mize, Casey","327","100.0","0.226","0.167","0.246","0.393","0.284","0.305","0.238","19","84","87.2","5.6","1919","89.4","90.44","30","145","182","1.0","6.87","110","158","121","153","298","326","301"
"326",572070,"Richards, Garrett","326","100.0","0.296","0.284","0.302","0.580","0.391","0.428","0.333","24","81","90.1","13.7","2380","89.6","89.28","38","170","156","-0.3","5.93","111","154","119","148","296","330","296"
"324",668678,"Gallen, Zac","324","100.0","0.279","0.191","0.349","0.471","0.361","0.330","0.223","19","68","85.6","6.1","2154","89.6","90.16","32","133","191","0.6","6.72","109","150","118","150","294","323","293"
"324",660761,"Suarez, José","324","100.0","0.227","0.152","0.240","0.379","0.301","0.310","0.233","15","66","85.4","9.7","2153","86.1","86.09","39","156","168","0.0","6.21","107","154","117","147","302","325","294"
"323",641778,"Lauer, Eric","323","100.0","0.203","0.081","0.250","0.284","0.266","0.279","0.206","15","74","82.3","20.3","2177","89.3","88.97","26","149","174","-0.3","5.97","109","153","116","147","300","321","294"
"322",542881,"Anderson, Tyler","322","100.0","0.247","0.101","0.286","0.348","0.274","0.312","0.279","22","89","82.0","21.9","2172","87.5","87.02","48","178","144","-0.5","6.00","108","152","115","147","303","325","294"
"319",605507,"Thompson, Zach","319","100.0","0.211","0.197","0.224","0.408","0.296","0.319","0.232","16","76","85.4","4.0","2263","86.2","86.31","38","151","168","0.1","6.39","107","153","125","148","302","322","289"
"314",452657,"Lester, Jon","314","100.0","0.316","0.197","0.333","0.513","0.371","0.384","0.307","24","76","87.1","6.6","2148","85.5","85.99","20","139","175","0.5","6.45","109","148","114","149","303","324","294"
"313",518774,"Harvey, Matt","313","100.0","0.229","0.048","0.275","0.277","0.236","0.300","0.269","19","83","87.9","16.8","2205","88.4","87.77","29","157","156","-0.6","6.03","112","154","116","149","295","320","295"
"307",642547,"Peralta, Freddy","307","100.0","0.113","0.113","0.130","0.225","0.216","0.228","0.148","8","71","85.1","22.7","2201","88.0","89.52","46","141","166","1.5","7.19","111","155","120","147","299","321","294"
"305",608379,"Wacha, Michael","305","100.0","0.237","0.250","0.260","0.487","0.317","0.303","0.244","18","76","86.7","14.6","1915","89.2","90.06","43","162","143","0.9","6.89","107","162","118","151","304","323","296"
"303",571927,"Matz, Steven","303","100.0","0.297","0.203","0.322","0.500","0.350","0.354","0.307","22","74","86.4","11.0","2199","90.2","90.54","29","139","164","0.3","6.43","107","153","120","148","289","315","287"
"298",592314,"Foltynewicz, Mike","298","100.0","0.278","0.532","0.189","0.810","0.456","0.380","0.241","22","79","92.3","24.2","2166","87.8","87.56","31","141","157","-0.2","6.08","112","153","126","144","302","324","291"
"297",456034,"Price, David","297","100.0","0.229","0.143","0.269","0.371","0.299","0.296","0.235","16","70","85.5","4.8","1903","90.1","89.84","31","138","159","-0.3","5.96","110","156","113","152","303","321","294"
"289",672715,"Patiño, Luis","289","100.0","0.227","0.121","0.271","0.348","0.273","0.302","0.229","15","66","90.2","21.7","2406","91.2","91.88","44","151","138","0.7","6.72","106","160","113","148","293","324","297"
"287",622503,"Crismatt, Nabil","287","100.0","0.273","0.152","0.296","0.424","0.330","0.331","0.283","18","66","91.3","5.8","1833","82.5","83.44","31","132","155","0.9","7.08","111","152","130","147","300","323","314"
"286",666201,"Manoah, Alek","286","100.0","0.129","0.048","0.205","0.177","0.189","0.240","0.183","8","62","85.8","16.3","2201","88.6","88.91","52","138","148","0.3","6.58","108","155","124","147","295","320","297"
"284",608328,"De Jong, Chase","284","100.0","0.254","0.390","0.244","0.644","0.410","0.451","0.303","15","59","92.2","19.7","2394","87.6","86.82","28","129","155","-0.8","5.86","113","153","120","149","302","326","299"
"284",660271,"Ohtani, Shohei","284","100.0","0.181","0.125","0.218","0.306","0.215","0.230","0.185","13","72","86.7","13.4","2103","89.5","90.29","36","149","135","0.8","6.76","116","161","116","148","305","325","299"
"283",672578,"Hernández, Carlos","283","100.0","0.197","0.098","0.262","0.295","0.262","0.301","0.222","12","61","90.8","19.7","2235","92.4","93.43","36","138","145","1.0","6.73","109","157","113","145","300","326","313"
"282",641540,"Dunning, Dane","282","100.0","0.206","0.176","0.216","0.382","0.291","0.316","0.242","14","68","87.0","8.7","2043","86.4","86.65","26","128","154","0.3","6.48","114","157","124","145","301","325","289"
"280",676596,"Fleming, Josh","280","100.0","0.328","0.209","0.352","0.537","0.383","0.372","0.295","22","67","90.7","7.9","1765","87.2","87.43","19","136","144","0.2","6.46","103","152","112","149","309","315","286"
"276",656548,"Holloway, Jordan","276","100.0","0.145","0.127","0.162","0.273","0.258","0.335","0.217","8","55","88.4","13.6","2122","89.9","89.91","30","113","163","0.0","6.35","108","150","119","149","298","319","284"
"273",592866,"Williams, Trevor","273","100.0","0.286","0.175","0.320","0.460","0.322","0.306","0.281","18","63","88.7","12.2","2153","86.3","87.48","25","145","128","1.2","6.86","114","158","115","151","297","324","297"
"267",608335,"Funkhouser, Kyle","267","100.0","0.226","0.132","0.297","0.358","0.313","0.354","0.268","12","53","91.7","11.0","2161","92.6","93.21","35","117","150","0.6","6.52","113","158","120","151","296","324","300"
"264",607644,"Means, John","264","100.0","0.235","0.221","0.218","0.456","0.314","0.337","0.256","16","68","86.4","21.5","2241","86.0","85.43","22","126","138","-0.6","6.11","108","153","117","148","298","322","289"
